DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2017-09,1,0: Units,PCNT: %,AD: Adjusted,,,,,Age-Adjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone National Nutrition Survey 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2019,1.1,0: Units,PCNT: %,RA: Reanalysed,,0.8,1.5,4823.9,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone Demographic and Health Survey 2019. Freetown  Sierra Leone  and Rockville  Maryland  USA  Stats SL and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2021,2.4,0: Units,PCNT: %,RA: Reanalysed,,1.9,2.9,9381.7,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Sierra Leone 2021 National Nutrition Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2016,10.91303444,0: Units,PCNT: %,MD: Modelled,,10.02006245,11.8894453,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2017,10.79180431,0: Units,PCNT: %,MD: Modelled,,9.862392426,11.80979443,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2018,10.65458488,0: Units,PCNT: %,MD: Modelled,,9.675470352,11.71909809,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2019,10.49709129,0: Units,PCNT: %,MD: Modelled,,9.465298653,11.6308651,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2020,10.3436842,0: Units,PCNT: %,MD: Modelled,,9.25911808,11.54012108,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SGP: Singapore,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2016,10.75410938,0: Units,PCNT: %,MD: Modelled,,10.10139656,11.43732834,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SGP: Singapore,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2017,10.79536438,0: Units,PCNT: %,MD: Modelled,,10.09683323,11.5286808,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SGP: Singapore,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2018,10.84582901,0: Units,PCNT: %,MD: Modelled,,10.09935188,11.63153934,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SGP: Singapore,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2019,10.89663696,0: Units,PCNT: %,MD: Modelled,,10.101161,11.73968792,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SGP: Singapore,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2020,10.95095158,0: Units,PCNT: %,MD: Modelled,,10.10183144,11.85315609,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SVK: Slovakia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2016,7.667298317,0: Units,PCNT: %,MD: Modelled,,7.524718285,7.814388275,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SVK: Slovakia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2017,7.703550339,0: Units,PCNT: %,MD: Modelled,,7.547731876,7.862899303,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SVK: Slovakia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2018,7.742866516,0: Units,PCNT: %,MD: Modelled,,7.573935032,7.916800976,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SVK: Slovakia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2019,7.783088684,0: Units,PCNT: %,MD: Modelled,,7.599056244,7.972248077,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SVK: Slovakia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2020,7.822980404,0: Units,PCNT: %,MD: Modelled,,7.622969627,8.029907227,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SVN: Slovenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2016,6.280674458,0: Units,PCNT: %,MD: Modelled,,6.134249687,6.430320263,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SVN: Slovenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2017,6.279560089,0: Units,PCNT: %,MD: Modelled,,6.121200562,6.441775322,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SVN: Slovenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2018,6.278919697,0: Units,PCNT: %,MD: Modelled,,6.107916832,6.454183578,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SVN: Slovenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2019,6.281638145,0: Units,PCNT: %,MD: Modelled,,6.096186638,6.47164011,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SVN: Slovenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2020,6.290085793,0: Units,PCNT: %,MD: Modelled,,6.089164734,6.495238781,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLB: Solomon Islands,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2016,13.22685623,0: Units,PCNT: %,MD: Modelled,,11.38275433,15.31905651,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLB: Solomon Islands,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2017,13.23003387,0: Units,PCNT: %,MD: Modelled,,11.32487965,15.37515354,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLB: Solomon Islands,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2018,13.22969723,0: Units,PCNT: %,MD: Modelled,,11.26362038,15.45525455,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLB: Solomon Islands,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2019,13.23473644,0: Units,PCNT: %,MD: Modelled,,11.1983881,15.54969692,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLB: Solomon Islands,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2020,13.23393154,0: Units,PCNT: %,MD: Modelled,,11.14531994,15.66405487,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2016,25,0: Units,PCNT: %,RA: Reanalysed,,20.8,29.8,690.6,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,South Africa Demographic and Health Survey 2016. Pretoria  South Africa  and Rockville  Maryland  USA  NDoH  Stats SA  SAMRC  and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2017,17.8,0: Units,PCNT: %,RA: Reanalysed,,15.2,20.6,2360977.3,Reduced age range  Height/length modality (standing/lying) was not collected Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,South Africa National Income Dynamics Study 2017  Wave 5,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,2016,29.8,0: Units,PCNT: %,RA: Reanalysed,,25.5,34.4,713.5,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,South Africa Demographic and Health Survey 2016. Pretoria  South Africa  and Rockville  Maryland  USA  NDoH  Stats SA  SAMRC  and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,2017,25,0: Units,PCNT: %,RA: Reanalysed,,21.4,28.9,2340560.3,Reduced age range  Height/length modality (standing/lying) was not collected Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,South Africa National Income Dynamics Study 2017  Wave 5,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2016,27.4,0: Units,PCNT: %,RA: Reanalysed,,24.3,30.7,1404.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,South Africa Demographic and Health Survey 2016. Pretoria  South Africa  and Rockville  Maryland  USA  NDoH  Stats SA  SAMRC  and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2017,21.4,0: Units,PCNT: %,RA: Reanalysed,,18.7,24.2,4701537.5,Reduced age range  Height/length modality (standing/lying) was not collected Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,South Africa National Income Dynamics Study 2017  Wave 5,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2016,2.8,0: Units,PCNT: %,RA: Reanalysed,,1.6,4.8,682.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,South Africa Demographic and Health Survey 2016. Pretoria  South Africa  and Rockville  Maryland  USA  NDoH  Stats SA  SAMRC  and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2016,2.1,0: Units,PCNT: %,RA: Reanalysed,,1.1,3.9,700.9,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,South Africa Demographic and Health Survey 2016. Pretoria  South Africa  and Rockville  Maryland  USA  NDoH  Stats SA  SAMRC  and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2016,2.5,0: Units,PCNT: %,RA: Reanalysed,,1.7,3.6,1383.7,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,South Africa Demographic and Health Survey 2016. Pretoria  South Africa  and Rockville  Maryland  USA  NDoH  Stats SA  SAMRC  and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2017,3.8,0: Units,PCNT: %,AD: Adjusted,,,,,Age-Adjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,South Africa National Income Dynamics Study 2017  Wave 5,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2016,0.4,0: Units,PCNT: %,RA: Reanalysed,,0.2,1,682.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,South Africa Demographic and Health Survey 2016. Pretoria  South Africa  and Rockville  Maryland  USA  NDoH  Stats SA  SAMRC  and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2008-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2016,0.7,0: Units,PCNT: %,RA: Reanalysed,,0.3,1.6,700.9,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,South Africa Demographic and Health Survey 2016. Pretoria  South Africa  and Rockville  Maryland  USA  NDoH  Stats SA  SAMRC  and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2008-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2016,0.6,0: Units,PCNT: %,RA: Reanalysed,,0.3,1,1383.7,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,South Africa Demographic and Health Survey 2016. Pretoria  South Africa  and Rockville  Maryland  USA  NDoH  Stats SA  SAMRC  and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2008-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2017,1.9,0: Units,PCNT: %,AD: Adjusted,,,,,Age-Adjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,South Africa National Income Dynamics Study 2017  Wave 5,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2008-2017,Y0T4: Under 5 years old
